"text"
"Massive new development with transit station planned to replace Toronto rail yard https://t.co/vpYStdDWos #Toronto #TorontoRealEstate #RealEstate"
"Kuko House in Toronto has affordable and detailed nail art. Visit them at 829 Queen St. West 💅 #Toronto #Nails #Salon https://t.co/KFmizmkrPe"
"Police say Toronto cop Andrew Hong was buying coffee for colleagues when murdered https://t.co/IRiHSKSV3f #Toronto"
"Toronto's getting an innovative music festival from one of the city's oldest organizers https://t.co/XlSipo6i2G #Toronto"
"True History Brewing is Toronto's new brewery. Find them at 1154 St. Clair Ave. West https://t.co/DraMccwoPi #Toronto #Brewery https://t.co/xQud1bl9TF"
"Toronto's NOW Magazine editor leaves after publishing last-ever print edition https://t.co/gJ1W6zmBg2 #Toronto"
"Toronto family claims they were turned down for pet adoption over race and income https://t.co/35v2jlgHZa #Toronto"
"Store that sells and services Macs and Apple products shuts down in Toronto https://t.co/E1bo99cnJq #Toronto #BusinessClosure"
"A movie about immigrating to Thorncliffe Park is getting its world premiere in Toronto https://t.co/EGL0dWdyPw #Toronto #ThorncliffePark #TIFF22"
"Popular Toronto subway patties returning after bakery fire https://t.co/GLSaPVovA5 #Toronto"
"Toronto condo tower to block out an iconic restaurant's famous mural https://t.co/Hvr44L5Ndl #Toronto #TorontoRealEstate #RealEstate"
"Here are some of Toronto's best restaurants totally ignored by the Michelin Guide https://t.co/xTV8bCjoPe #Toronto #MICHELINGuideTOR #MichelinStar22"
"Toronto Police pull woman from edge of high rise balcony in terrifying video https://t.co/7aKiPP2arl #Toronto #TorontoPolice"
"25 things to do in Toronto this weekend https://t.co/S1dg5iSwLj #Toronto #TorontoEvents"
"Toronto gets an unusual new cafe that's also a real estate brokerage https://t.co/92bjkcRIrn #Toronto #TorontoCafe #RealEstate"
"Steve-O covers adoption fees for 12 animals at the Toronto Humane Society https://t.co/6lJfX1k4Zt #Toronto #SteveO"
"Toronto pony cops take down men at gunpoint outside Etobicoke mall https://t.co/MGs16umkDQ #Toronto"
"Toronto grocery store shut down by health inspectors for 6 infractions https://t.co/LxHKqwp2pi #Toronto #DineSafe"
"Police funeral for Toronto cop Andrew Hong announced with very long procession https://t.co/4TXB8OYKiW #Toronto"
"Here's what Toronto's next subway trains might look like https://t.co/uPbManeJgR #Toronto"
"Toronto Blue Jays pitcher hailed for going after fat-shaming jerk on Twitter https://t.co/F5yasLROuR #Toronto #TorontoBlueJays #BlueJays #MLB"
"The most memorable Toronto movies and TV shows from the 1980s https://t.co/sknvNxfhQ3 #Toronto"
"Get a taste of the millionaire lifestyle https://t.co/wS8XsVBbqh @OLG_CA #LOTTOMAXDreamBars #Toronto #Sponsored https://t.co/r9oks5VuPr"
"Community trying to help owner of beloved Toronto diner get through hard times https://t.co/bIxLnRoO7N #Toronto"
"Toronto's once scary mall is suddenly a place people want to go again https://t.co/Jy4LDpnVMu #Toronto #TorontoMall"
"People are hating the way the TTC communicates temporary route changes https://t.co/r9nBNGFTv2 #Toronto #TTC"
"Someone asked Brendan Fraser to sign a strange sea shell in Toronto and he declined https://t.co/lDNBdrE2in #Toronto #BrendanFraser"
"Toronto just got better and affordable food options at Union Station https://t.co/g97pjfqKrZ #Toronto #UnionStation"
"Loblaws eliminating more cashiers in Toronto stores and adding self-checkouts https://t.co/6HlIC44mKf #Toronto #Loblaws"
"5 movies that could win the People's Choice Award at TIFF 2022 https://t.co/xmHc83cfYK #Toronto #TIFF #TIFF22"
"Toronto music festival finds new home after event was left in the lurch https://t.co/QX85aP5jMH #Toronto #TorontoMusicFestival"
"Zac Efron debuts new chin at TIFF during first public appearance in 3 years https://t.co/lJAyYk7Osh #Toronto #TIFF #TIFF22 #ZacEfron"
"Toronto man unexpectedly goes viral after photobombing famous Kenyan journalist https://t.co/U476bnsXAk #Toronto"
"Toronto man quits corporate job to start bakery and now sells out weekly https://t.co/qowrNo0sSJ #Toronto #TorontoBakery"
"Sushi Masaki Saito becomes Toronto’s first and only restaurant to be awarded 2 Michelin Stars! ⭐️⭐️

🎥: @KrisReports 

#MICHELINGuideTOR #MICHELINGuide  #MichelinStar22 #Toronto https://t.co/dOh82GdyTY"
"Toronto is about to get hazier than normal thanks to smoke from west coast wildfires https://t.co/A8CBWpLaP8 #Toronto"
"You can get a behind-the-scenes tour of the largest TTC facility in Toronto https://t.co/cUNEOAwLSx #Toronto #TTC"
"My oh my! 😳😳😳

@RealHughJackman did not hold back when describing his feelings about Canadian icon @VancityReynolds tonight at the #TIFF22 red carpet premiere for his film ‘The Son’.

🎥: @KrisReports

#TIFF #Toronto #RyanReynolds #HughJackman 
 https://t.co/ZdGqXwQt7N"
"Toronto is getting a dazzling condo tower with a design unlike anything else in the city https://t.co/pfdHOfsod4 #Toronto #TorontoRealEstate #RealEstate"
"Fall is expected to be warmer than normal in Toronto https://t.co/DU34Wxe0wh #Toronto #Fall"
"Panic and chaos erupts at Toronto nightclub after shooting https://t.co/9YmvwsXkaO #Toronto #TorontoShooting"
"Ethan Hawke on the TIFF red carpet for Raymond &amp; Ray - 📹 @FareenKarim #Toronto #TIFF #TIFF22 https://t.co/xIJS2NeWI4"
"Barren Toronto parking lots have been transforming into inviting pop-up parks https://t.co/E1CjpPKD6D #Toronto"
"Toronto donut shop permanently closing after 22 years due to rent increase https://t.co/VcFWXmhCxY #Toronto #BusinessClosure"
"Here's what we know about the Toronto police officer shot and killed in Mississauga https://t.co/5ApSnFhqG3 #Toronto #Mississauga #Police"
"12 things you'll probably never hear someone from Toronto say https://t.co/zleuYfNWd4 #Toronto"
"Chromazz was booed and got things thrown at her during Rolling Loud in Toronto https://t.co/hTM8BUQfHg #Toronto #RollingLoud #Chromazz"
"The Toronto Christmas market in the Distillery District is coming back this year https://t.co/IIoedc9ZNw #Toronto #TorontoChristmasMarket #DistilleryDistrict"
"Experts say the Toronto real estate market is facing a major crisis https://t.co/kV1vuNtnfU #Toronto #TorontoRealEstate #RealEstate"
"Toronto man walked away from financial job to start side hustle and people are loving it https://t.co/Sne0ijzvcj #Toronto"
"Here's how to book things like picnic areas and skating rinks in Toronto https://t.co/C0MD4yg2EA #Toronto"
"Here's every Toronto restaurant that made Michelin's inaugural guide https://t.co/wGZKprBwVE #MICHELINGuideTOR #MichelinStar22 #Toronto"
"Average Toronto rent prices jump by a shocking 24% to almost $2,700 https://t.co/PyQbPEuoGp #Toronto #TorontoRealEstate #RealEstate"
"Spoof TTC notices are popping up around Toronto making fun of route detours https://t.co/miUZMg1tz9 #Toronto #TTC"
"Zero-sugar ice cream brand from Spain opening its first Toronto location https://t.co/M0rEWTf4rd #Toronto"
"Toronto casting call is looking for someone to play a young Dwayne 'The Rock' Johnson https://t.co/4Hi1wBaP6u #Toronto #TheRock"
"The lost architecture of Peter Dickinson in Toronto https://t.co/byW1BUlfxt #Toronto #PeterDickinson"
"Here's what the opening weekend of TIFF 2022 looked like in Toronto https://t.co/oaB0ZaedWZ #Toronto #TIFF #TIFF22"
"Brendan Fraser gets standing ovation in Toronto and sparks major Oscar buzz https://t.co/UXa6SdL1Kw #Toronto #TIFF22 #BrendanFraser"
"Oprah and Tyler Perry on the Sidney red carpet at TIFF 2022 🤩 #Toronto #TIFF #TIFF22 #Oprah https://t.co/aCPNbBmqPR"
"Movie star Anna Kendrick got stuck in a Toronto elevator and needed to be rescued https://t.co/63b1rAzpxp #Toronto #TIFF22 #AnnaKendrick"
"Someone turned their dog into the cutest mobile TTC WiFi hotspot in Toronto https://t.co/jdrUoYnqaF #Toronto #TTC"
"Toronto pizza joint permanently closes all of their locations https://t.co/j8EXHMn0m1 #Toronto #Pizza #BusinessClosure"
"This $5 million Toronto home looks like a gingerbread house with dazzling twists inside https://t.co/vmOfLdKtAR #Toronto #TorontoRealEstate #RealEstate"
"Indian street food spot in Toronto just transformed into a 24-hour restaurant https://t.co/OXmBAdL9kT #Toronto #TorontoRestaurant"
"Rolling Loud had its debut in Canada this weekend at Ontario Place 🙌🎶 #Toronto #RollingLoud https://t.co/33pNx3OJtu"
"8 TTC subway stations are shutting down for the weekend https://t.co/OibuB3VyTw #Toronto #TTC"
"This is what the Toronto skyline looked like in the 1960s https://t.co/NCWo1plQws #Toronto"
"Someone reported a damaged Toronto street to 311 and was told to wait 4 years https://t.co/WWbbhOYyME #Toronto"
"Toronto man quits day job to start up a small business with his mom that's been selling out https://t.co/qFDkzqAQQf #Toronto"
"The best and worst movies at TIFF 2022 so far https://t.co/VDNP4aMLI0 #Toronto #TIFF #TIFF22"
"A visual history of Spadina Avenue in Toronto https://t.co/iSY71IkZXv #Toronto #Spadina"
"Around 1,500 people were trapped on a GO train in Toronto for hours https://t.co/WKHWDa4Mle #Toronto #GOTrain"
"Daughter of murdered Toronto cop Andrew Hong pens heart-wrenching tribute https://t.co/IHX3PyP6xC #Toronto"
"Poo-power is made at Toronto’s biogas plant 💩 @ZooShare #Toronto https://t.co/rbC470JAWs"
"Toronto is getting a new high-speed hovercraft to Niagara region https://t.co/Na2H3wwAGv #Toronto #Niagara"
"Gotta love Keegan-Michael Key's TIFF red carpet energy 🙌 #Toronto #TIFF #TIFF22 https://t.co/eg8KC61J6y"
"A popular Toronto park will be closed until 2025 so that a massive tower can be built https://t.co/Q6ZijPme9Z #Toronto #TorontoPark"
"TIFF is offering a free Toronto movie screening in honour of Queen Elizabeth II https://t.co/940hMuAAUL #Toronto #TIFF #TIFF22 #QueenElizabeth #QueenElizabethII"
"Toronto firefighter starts dumpling business using great-grandma's 50-year-old recipe https://t.co/Fj1xM0w7Q6 #Toronto"
"A look at the first weekend of TIFF 2022 🤩 #Toronto #TIFF #TIFF22 https://t.co/s94MVSjvFw"
"Zac Efron on the red carpet for The Greatest Beer Run Ever at TIFF 2022 😍❤️🙌 #Toronto #TIFF #TIFF22 https://t.co/mqE0KZqqfM"
"Here's just how hard is it to get a reservation now at Michelin-starred Toronto restaurants https://t.co/rbD0ekL4qI #Toronto #MICHELINGuideTOR #MichelinStar22"
"Gigantic condo tower to replace popular Italian restaurant in Toronto https://t.co/ZW7NpZMuFj #Toronto #TorontoRealEstate #RealEstate"
"People couldn't believe how expensive hot dogs were at Rolling Loud in Toronto https://t.co/MpudrwF8KP #Toronto #RollingLoud"
"Education funds for children of fallen Toronto police officer Andrew Hong raises over $10k https://t.co/WnOlMC8ZPw #Toronto #TorontoPolice"
"There's now an official memorial ceremony for Queen Elizabeth II in Toronto https://t.co/7TaZnM2KXs #Toronto #QueenElizabeth #QueenElizabethII"
"Movie pulled from TIFF over concerns about depiction of DC Comics character https://t.co/IogUZ8icDg #Toronto #TIFF #TIFF22"
"Everything Toronto is doing 96 times or for 96 seconds to honour Queen Elizabeth II https://t.co/T8pfitMlF5 #Toronto #QueenElizabeth"
"Toronto Mayoral candidate kicked out of Nathan Phillips Square for campaign presser https://t.co/IvklHFpmHN #Toronto #TOpoli"
"Toronto photographer's start-up pasta business keeps selling out https://t.co/woRIoZUeSV #Toronto"
"Toronto's getting a giant book sale with thousands of rare finds https://t.co/XP8p5vRQfN #Toronto"
"Someone wants to fix one of Toronto's most notoriously overcrowded bus routes https://t.co/N2qQ1eLfeo #Toronto #TTC"
"Massive residential tower planned atop Rogers office building in Toronto https://t.co/tKz8pAU3Xf #Toronto #TorontoRealEstate #RealEstate"
"7 new restaurants to try in Toronto this weekend https://t.co/SlrmUVfyVX #Toronto #TorontoRestaurant"
"The history of the long lost Colonial Tavern in Toronto https://t.co/gS54wJqVjp #Toronto #TorontoHistory"
"65 bars in Toronto you need to visit at least once https://t.co/RbmGlni8CK #Toronto #TorontoBar"
"Air Canada destroys Toronto disability advocate's wheelchair https://t.co/KbAOUH4D1a #AirCanada #Toronto"
"UPDATE: The TTC announced on Thursday afternoon that the scheduled subway closure has been cancelled. #Toronto #TTC"
"Home prices around Toronto expected to fall as much as they've risen https://t.co/Stupik4xZG #Toronto #TorontoRealEstate #RealEstate"
"15 things to do in Toronto this week https://t.co/ijEeObWl12 #Toronto #TorontoEvents"
"You can party at the ROM after dark for the first time in years https://t.co/MWXq4Aw1b1 #Toronto #ROM"
"There's an all-you-can-eat food fest in Toronto with eats from 20 top chefs https://t.co/UdCO7J2TEr #Toronto"
"Hi Joe Alwyn 👋😍 #Toronto #TIFF #TIFF22 https://t.co/qwYJT2acQH"
"Monte Bakery makes fresh croissants daily. Find them located at 2566 St Clair Ave. West Unit 2 🥐 #Toronto #TorontoBakery https://t.co/4Kwchh1b8Q"
"This Filipino joint puts a vegetarian spin on classic dishes. Find Casa Manila located at 508 Danforth Ave. 🌿 #Toronto #TorontoRestaurant https://t.co/xztYZ9sP6M"
"Someone in Toronto is renting out one room to four people in bunk beds and it's not cheap https://t.co/Gft051yzrX #Toronto #TorontoRealEstate #RealEstate"
"Celebrating all the incredible JSFL Alumni at Toronto Film Festival this week ⭐️ Congratulations on your outstanding work!! 👏

#ToronotFilmFest #toronto #celebrate #Truth #StoriesThatMatter #WordsChangeWorlds #transformationhappens #JSFLjourney #CommunityThatWorks https://t.co/7lUhMJYj9N"
"#Toronto Sep 13 08:00 Temperature 14C few clouds Wind W 7 km/h  Humidity 85% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 14 17:00 Temperature 21C nearly cloudless Wind N 26 km/h  Humidity 54% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 12 00:00 Temperature 20C cloudy Wind E 13 km/h  Humidity 95% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 16 11:00 Temperature 19C clouds Wind SW 7 km/h  Humidity 66% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 15 20:00 Temperature 15C few clouds Wind S 7 km/h  Humidity 60% Ontario .. https://t.co/8m7Z9GZNkw"
"#Toronto Sep 12 09:00 Temperature 20C overcast, Haze Wind E 15 km/h  Humidity 95% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 17 08:00 Temperature 17C few clouds Wind E 7 km/h  Humidity 88% Ontario .. https://t.co/8m7Z9GZNkw"
"#Toronto Sep 11 17:00 Temperature 22C cloudy Wind SE 17 km/h  Humidity 65% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 15 13:00 Temperature 18C few clouds Wind NE 13 km/h  Humidity 35% Ontario .. https://t.co/8m7Z9GZNkw"
"#Toronto Sep 11 10:00 Temperature 21C clouds Wind S 7 km/h  Humidity 90% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 15 23:00 Temperature 14C nearly cloudless Wind SW 11 km/h  Humidity 66% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 13 12:00 Temperature 17C overcast Wind SW 13 km/h  Humidity 70% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 17 11:00 Temperature 19C clouds Wind SE 13 km/h  Humidity 90% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 13 11:00 Temperature 18C cloudy Wind SW 13 km/h  Humidity 65% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 11 12:00 Temperature 24C clouds Wind SE 13 km/h  Humidity 70% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 13 14:00 Temperature 19C light rain Wind W 15 km/h  Humidity 62% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 12 15:00 Temperature 22C light rain Wind SE 17 km/h  Humidity 95% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 15 12:00 Temperature 17C few clouds Wind N 6 km/h  Humidity 40% Ontario .. https://t.co/8m7Z9GZNkw"
"#Toronto Sep 17 02:00 Temperature 16C few clouds Wind E 7 km/h  Humidity 100% Ontario .. https://t.co/8m7Z9GZNkw"
"#Toronto Sep 13 07:00 Temperature 13C few clouds Wind W 7 km/h  Humidity 95% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 13 20:00 Temperature 19C clouds Wind W 11 km/h  Humidity 57% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 11 06:00 Temperature 20C cloudy Wind SE 6 km/h  Humidity 95% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 13 16:00 Temperature 20C clouds Wind W 11 km/h  Humidity 50% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 11 02:00 Temperature 21C clouds Wind S 7 km/h  Humidity 77% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 12 06:00 Temperature 20C light rain Wind E 11 km/h  Humidity 95% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 11 05:00 Temperature 20C overcast Wind S 6 km/h  Humidity 87% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 13 05:00 Temperature 13C few clouds Wind W 7 km/h  Humidity 87% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 11 21:00 Temperature 21C clouds Wind E 13 km/h  Humidity 75% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 11 08:00 Temperature 20C overcast Wind S 6 km/h  Humidity 89% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 14 23:00 Temperature 13C cloudless Wind N 20 km/h  Humidity 68% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 12 05:00 Temperature 19C overcast Wind E 13 km/h  Humidity 100% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 11 11:00 Temperature 21C cloudy Wind S 7 km/h  Humidity 79% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 13 04:00 Temperature 14C few clouds Wind W 6 km/h  Humidity 80% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 13 00:00 Temperature 16C few clouds Wind W 17 km/h  Humidity 90% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 13 06:00 Temperature 13C few clouds Wind W 6 km/h  Humidity 95% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 12 14:00 Temperature 22C overcast Wind S 13 km/h  Humidity 97% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 12 03:00 Temperature 20C light rain Wind E 7 km/h  Humidity 95% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 11 07:00 Temperature 20C few clouds Wind SE 6 km/h  Humidity 95% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 16 14:00 Temperature 22C clouds Wind SE 17 km/h  Humidity 59% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 13 15:00 Temperature 20C clouds Wind W 19 km/h  Humidity 55% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 12 21:00 Temperature 20C few clouds Wind SW 7 km/h  Humidity 65% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 16 23:00 Temperature 17C overcast Wind E 9 km/h  Humidity 94% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 12 10:00 Temperature 20C drizzle Wind E 15 km/h  Humidity 95% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 15 11:00 Temperature 15C nearly cloudless Wind N 7 km/h  Humidity 47% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 16 17:00 Temperature 19C clouds Wind E 19 km/h  Humidity 75% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 12 11:00 Temperature 20C overcast Wind E 13 km/h  Humidity 100% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 13 01:00 Temperature 16C clouds Wind W 17 km/h  Humidity 75% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 13 03:00 Temperature 15C clouds Wind SW 7 km/h  Humidity 80% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 16 08:00 Temperature 15C clouds Wind SW 9 km/h  Humidity 73% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 11 04:00 Temperature 20C cloudy Wind S 7 km/h  Humidity 95% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 11 16:00 Temperature 23C few clouds Wind SE 17 km/h  Humidity 65% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 12 08:00 Temperature 20C drizzle Wind E 13 km/h  Humidity 95% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 13 17:00 Temperature 21C cloudy Wind NW 13 km/h  Humidity 51% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 13 23:00 Temperature 16C nearly cloudless Wind W 15 km/h  Humidity 75% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 15 17:00 Temperature 17C clouds Wind SE 19 km/h  Humidity 52% Ontario .. https://t.co/8m7Z9GZNkw"
"#Toronto Sep 14 02:00 Temperature 14C cloudless Wind W 13 km/h  Humidity 90% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 11 14:00 Temperature 23C clouds Wind SE 20 km/h  Humidity 56% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 12 07:00 Temperature 20C drizzle Wind E 13 km/h  Humidity 95% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 13 10:00 Temperature 19C clouds Wind VRB 4 km/h  Humidity 65% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 12 22:00 Temperature 18C few clouds Wind SW 13 km/h  Humidity 75% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 11 23:00 Temperature 20C cloudy Wind E 11 km/h  Humidity 93% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 17 05:00 Temperature 16C cloudy Wind E 7 km/h  Humidity 99% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 11 01:00 Temperature 21C few clouds Wind S 7 km/h  Humidity 90% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 14 20:00 Temperature 16C cloudless Wind N 28 km/h  Humidity 66% Ontario .. https://t.co/8m7Z9GZNkw"
"#Toronto Sep 15 05:00 Temperature 9C cloudless Wind N 15 km/h  Humidity 85% Ontario .. https://t.co/8m7Z9GZNkw"
"#Toronto Sep 15 16:00 Temperature 18C few clouds Wind S 13 km/h  Humidity 50% Ontario .. https://t.co/8m7Z9GZNkw"
"#Toronto Sep 12 16:00 Temperature 21C clouds Wind W 19 km/h  Humidity 95% Ontario .. https://t.co/8m7Z9GZNkw"
"#Toronto Sep 12 12:00 Temperature 21C light rain Wind E 13 km/h  Humidity 95% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 12 01:00 Temperature 20C light rain Wind E 9 km/h  Humidity 95% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 11 22:00 Temperature 20C few clouds Wind E 15 km/h  Humidity 85% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 14 14:00 Temperature 24C clouds Wind NW 26 km/h  Humidity 47% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 14 05:00 Temperature 14C cloudless Wind SW 6 km/h  Humidity 97% Ontario .. https://t.co/8m7Z9GZNkw"
"#Toronto Sep 15 10:00 Temperature 14C few clouds Wind N 9 km/h  Humidity 60% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 15 02:00 Temperature 11C cloudless Wind N 11 km/h  Humidity 82% Ontario .. https://t.co/8m7Z9GZNkw"
"#Toronto Sep 11 03:00 Temperature 21C clouds Wind S 7 km/h  Humidity 80% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 12 02:00 Temperature 19C Rain Wind E 7 km/h  Humidity 100% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 14 08:00 Temperature 17C cloudless Wind W 15 km/h  Humidity 98% Ontario .. https://t.co/8m7Z9GZfuY"
"#Toronto Sep 12 19:00 Temperature 22C few clouds Wind W 19 km/h  Humidity 65% Ontario .. https://t.co/8m7Z9GZfuY"
